User_ID,Movie_ID
33,1074
33,1097
33,1120
33,1143
33,1166
33,1189
33,12
34,562
34,585
34,608
34,631
34,654
34,677
34,700
34,723
34,746
34,769
34,792
34,815
34,838
34,861
34,884
34,907
34,930
34,953
34,976
34,999
34,1022
34,1045
34,1068
34,1091
34,1114
34,1137
34,1160
34,1183
34,6
34,29
35,579
35,602
35,625
35,648
35,671
35,694
35,717
35,740
35,763
35,786
35,809
35,832
35,855
35,878
35,901
35,924
35,947
35,970
35,993
35,1016
35,1039
35,1062
35,1085
35,1108
35,1131
35,1154
35,1177
35,1200
35,23
35,46
36,596
36,619
36,642
36,665
36,688
36,711
36,734
36,757
36,780
36,803
36,826
36,849
36,872
36,895
36,918
36,941
36,964
36,987
36,1010
36,1033
36,1056
36,1079
36,1102
36,1125
36,1148
36,1171
36,1194
36,17
36,40
36,63
37,613
37,636
37,659
37,682
37,705
37,728
37,751
37,774
37,797
37,820
37,843
37,866
37,889
37,912
37,935
37,958
37,981
37,1004
37,1027
37,1050
37,1073
37,1096
37,1119
37,1142
37,1165
37,1188
37,11
37,34
37,57
37,80
38,630
38,653
38,676
38,699
38,722
38,745
38,768
38,791
38,814
38,837
38,860
38,883
38,906
38,929
38,952
38,975
38,998
38,1021
38,1044
38,1067
38,1090
38,1113
38,1136
38,1159
38,1182
38,5
38,28
38,51
38,74
38,97
39,647
39,670
39,693
39,716
39,739
39,762
39,785
39,808
39,831
39,854
39,877
39,900
39,923
39,946
39,969
39,992
39,1015
39,1038
39,1061
39,1084
39,1107
39,1130
39,1153
39,1176
39,1199
39,22
39,45
39,68
39,91
39,114
40,664
40,687
40,710
40,733
40,756
40,779
40,802
40,825
40,848
40,871
40,894
40,917
40,940
40,963
40,986
40,1009
40,1032
40,1055
40,1078
40,1101
40,1124
40,1147
40,1170
40,1193
40,16
40,39
40,62
40,85
40,108
40,131
41,681
41,704
41,727
41,750
41,773
41,796
41,819
41,842
41,865
41,888
41,911
41,934
41,957
41,980
41,1003
41,1026
41,1049
41,1072
41,1095
41,1118
41,1141
41,1164
41,1187
41,10
41,33
41,56
41,79
41,102
41,125
41,148
42,698
42,721
42,744
42,767
42,790
42,813
42,836
42,859
42,882
42,905
42,928
42,951
42,974
42,997
42,1020
42,1043
42,1066
42,1089
42,1112
42,1135
42,1158
42,1181
42,4
42,27
42,50
42,73
42,96
42,119
42,142
42,165
43,715
43,738
43,761
43,784
43,807
43,830
43,853
43,876
43,899
43,922
43,945
43,968
43,991
43,1014
43,1037
43,1060
43,1083
43,1106
43,1129
43,1152
43,1175
43,1198
43,21
43,44
43,67
43,90
43,113
43,136
43,159
43,182
44,732
44,755
44,778
44,801
44,824
44,847
44,870
44,893
44,916
44,939
44,962
44,985
44,1008
44,1031
44,1054
44,1077
44,1100
44,1123
44,1146
44,1169
44,1192
44,15
44,38
44,61
44,84
44,107
44,130
44,153
44,176
44,199
45,749
45,772
45,795
45,818
45,841
45,864
45,887
45,910
45,933
45,956
45,979
45,1002
45,1025
45,1048
45,1071
45,1094
45,1117
45,1140
45,1163
45,1186
45,9
45,32
45,55
45,78
45,101
45,124
45,147
45,170
45,193
45,216
46,766
46,789
46,812
46,835
46,858
46,881
46,904
46,927
46,950
46,973
46,996
46,1019
46,1042
46,1065
46,1088
46,1111
46,1134
46,1157
46,1180
46,3
46,26
46,49
46,72
46,95
46,118
46,141
46,164
46,187
46,210
46,233
47,783
47,806
47,829
47,852
47,875
47,898
47,921
47,944
47,967
47,990
47,1013
47,1036
47,1059
47,1082
47,1105
47,1128
47,1151
47,1174
47,1197
47,20
47,43
47,66
47,89
47,112
47,135
47,158
47,181
47,204
47,227
47,250
48,800
48,823
48,846
48,869
48,892
48,915
48,938
48,961
48,984
48,1007
48,1030
48,1053
48,1076
48,1099
48,1122
48,1145
48,1168
48,1191
48,14
48,37
48,60
48,83
48,106
48,129
48,152
48,175
48,198
48,221
48,244
48,267
49,817
49,840
49,863
49,886
49,909
49,932
49,955
49,978
49,1001
49,1024
49,1047
49,1070
49,1093
49,1116
49,1139
49,1162
49,1185
49,8
49,31
49,54
49,77
49,100
49,123
49,146
49,169
49,192
49,215
49,238
49,261
49,284
50,834
50,857
50,880
50,903
50,926
50,949
50,972
50,995
50,1018
50,1041
50,1064
50,1087
50,1110
50,1133
50,1156
50,1179
50,2
50,25
50,48
50,71
50,94
50,117
50,140
50,163
50,186
50,209
50,232
50,255
50,278
50,301
51,851
51,874
51,897
51,920
51,943
51,966
51,989
51,1012
51,1035
51,1058
51,1081
51,1104
51,1127
51,1150
51,1173
51,1196
51,19
51,42
51,65
51,88
51,111
51,134
51,157
51,180
51,203
51,226
51,249
51,272
51,295
51,318
52,868
52,891
52,914
52,937
52,960
52,983
52,1006
52,1029
52,1052
52,1075
52,1098
52,1121
52,1144
52,1167
52,1190
52,13
52,36
52,59
52,82
52,105
52,128
52,151
52,174
52,197
52,220
52,243
52,266
52,289
52,312
52,335
53,885
53,908
53,931
53,954
53,977
53,1000
53,1023
53,1046
53,1069
53,1092
53,1115
53,1138
53,1161
53,1184
53,7
53,30
53,53
53,76
53,99
53,122
53,145
53,168
53,191
53,214
53,237
53,260
53,283
53,306
53,329
53,352
54,902
54,925
54,948
54,971
54,994
54,1017
54,1040
54,1063
54,1086
54,1109
54,1132
54,1155
54,1178
54,1
54,24
54,47
54,70
54,93
54,116
54,139
54,162
54,185
54,208
54,231
54,254
54,277
54,300
54,323
54,346
54,369
55,919
55,942
55,965
55,988
55,1011
55,1034
55,1057
55,1080
55,1103
55,1126
55,1149
55,1172
55,1195
55,18
55,41
55,64
55,87
55,110
55,133
55,156
55,179
55,202
55,225
55,248
55,271
55,294
55,317
55,340
55,363
55,386
56,936
56,959
56,982
56,1005
56,1028
56,1051
56,1074
56,1097
56,1120
56,1143
56,1166
56,1189
56,12
56,35
56,58
56,81
56,104
56,127
56,150
56,173
56,196
56,219
56,242
56,265
56,288
56,311
56,334
56,357
56,380
56,403
57,953
57,976
57,999
57,1022
57,1045
57,1068
57,1091
57,1114
57,1137
57,1160
57,1183
57,6
57,29
57,52
57,75
57,98
57,121
57,144
57,167
57,190
57,213
57,236
57,259
57,282
57,305
57,328
57,351
57,374
57,397
57,420
58,970
58,993
58,1016
58,1039
58,1062
58,1085
58,1108
58,1131
58,1154
58,1177
58,1200
58,23
58,46
58,69
58,92
58,115
58,138
58,161
58,184
58,207
58,230
58,253
58,276
58,299
58,322
58,345
58,368
58,391
58,414
58,437
59,987
59,1010
59,1033
59,1056
59,1079
59,1102
59,1125
59,1148
59,1171
59,1194
59,17
59,40
59,63
59,86
59,109
59,132
59,155
59,178
59,201
59,224
59,247
59,270
59,293
59,316
59,339
59,362
59,385
59,408
59,431
59,454
60,1004
60,1027
60,1050
60,1073
60,1096
60,1119
60,1142
60,1165
60,1188
60,11
60,34
60,57
60,80
60,103
60,126
60,149
60,172
60,195
60,218
60,241
60,264
60,287
60,310
60,333
60,356
60,379
60,402
60,425
60,448
60,471
61,1021
61,1044
61,1067
61,1090
61,1113
61,1136
61,1159
61,1182
61,5
61,28
61,51
61,74
61,97
61,120
61,143
61,166
61,189
61,212
61,235
61,258
61,281
61,304
61,327
61,350
61,373
61,396
61,419
61,442
61,465
61,488
62,1038
62,1061
62,1084
62,1107
62,1130
62,1153
62,1176
62,1199
62,22
62,45
62,68
62,91
62,114
62,137
62,160
62,183
62,206
62,229
62,252
62,275
62,298
62,321
62,344
62,367
62,390
62,413
62,436
62,459
62,482
62,505
63,1055
63,1078
63,1101
63,1124
63,1147
63,1170
63,1193
63,16
63,39
63,62
63,85
63,108
63,131
63,154
63,177
63,200
63,223
63,246
63,269
63,292
63,315
63,338
63,361
63,384
63,407
63,430
63,453
63,476
63,499
63,522
64,1072
64,1095
64,1118
64,1141
64,1164
64,1187
64,10
64,33
64,56
64,79
64,102
64,125
64,148
64,171
64,194
64,217
64,240
64,263
64,286
64,309
64,332
64,355
64,378
64,401
64,424
64,447
64,470
64,493
64,516
64,539
65,1089
65,1112
65,1135
65,1158
65,1181
65,4
65,27
65,50
65,73
65,96
65,119
65,142
65,165
65,188
65,211
65,234
65,257
65,280
65,303
65,326
65,349
65,372
65,395
65,418
65,441
65,464
65,487
65,510
65,533
65,556
66,1106
66,1129
66,1152
66,1175
66,1198
66,21
66,44
66,67
66,90
66,113
66,136
66,159
66,182
66,205
66,228
66,251
66,274
66,297
66,320
66,343
66,366
66,389
66,412
66,435
66,458
66,481
66,504
66,527
66,550
66,573
67,1123
67,1146
67,1169
67,1192
67,15
67,38
67,61
67,84
67,107
67,130
67,153
67,176
67,199
67,222
67,245
67,268
67,291
67,314
67,337
67,360
67,383
67,406
67,429
67,452
67,475
67,498
67,521
67,544
67,567
67,590
68,1140
68,1163
68,1186
68,9
68,32
68,55
68,78
68,101
68,124
68,147
68,170
68,193
68,216
68,239
68,262
68,285
68,308
68,331
68,354
68,377
68,400
68,423
68,446
68,469
68,492
68,515
68,538
68,561
68,584
68,607
69,1157
69,1180
69,3
69,26
69,49
69,72
69,95
69,118
69,141
69,164
69,187
69,210
69,233
69,256
69,279
69,302
69,325
69,348
69,371
69,394
69,417
69,440
69,463
69,486
69,509
69,532
69,555
69,578
69,601
69,624
70,1174
70,1197
70,20
70,43
70,66
70,89
70,112
70,135
70,158
70,181
70,204
70,227
70,250
70,273
70,296
70,319
70,342
70,365
70,388
70,411
70,434
70,457
70,480
70,503
70,526
70,549
70,572
70,595
70,618
70,641
71,1191
71,14
71,37
71,60
71,83
71,106
71,129
71,152
71,175
71,198
71,221
71,244
71,267
71,290
71,313
71,336
71,359
71,382
71,405
71,428
71,451
71,474
71,497
71,520
71,543
71,566
71,589
71,612
71,635
71,658
72,8
72,31
72,54
72,77
72,100
72,123
72,146
72,169
72,192
72,215
72,238
72,261
72,284
72,307
72,330
72,353
72,376
72,399
72,422
72,445
72,468
72,491
72,514
72,537
72,560
72,583
72,606
72,629
72,652
72,675
73,25
73,48
73,71
73,94
73,117
73,140
73,163
73,186
73,209
73,232
73,255
73,278
73,301
73,324
73,347
73,370
73,393
73,416
73,439
73,462
73,485
73,508
73,531
73,554
73,577
73,600
73,623
73,646
73,669
73,692
74,42
74,65
74,88
74,111
74,134
74,157
74,180
74,203
74,226
74,249
74,272
74,295
74,318
74,341
74,364
74,387
74,410
74,433
74,456
74,479
74,502
74,525
74,548
74,571
74,594
74,617
74,640
74,663
74,686
74,709
75,59
75,82
75,105
75,128
75,151
75,174
75,197
75,220
75,243
75,266
75,289
75,312
75,335
75,358
75,381
75,404
75,427
75,450
75,473
75,496
75,519
75,542
75,565
75,588
75,611
75,634
75,657
75,680
75,703
75,726
76,76
76,99
76,122
76,145
76,168
76,191
76,214
76,237
76,260
76,283
76,306
76,329
76,352
76,375
76,398
76,421
76,444
76,467
76,490
76,513
76,536
76,559
76,582
76,605
76,628
76,651
76,674
76,697
76,720
76,743
77,93
77,116
77,139
77,162
77,185
77,208
77,231
77,254
77,277
77,300
77,323
77,346
77,369
77,392
77,415
77,438
77,461
77,484
77,507
77,530
77,553
77,576
77,599
77,622
77,645
77,668
77,691
77,714
77,737
77,760
78,110
78,133
78,156
78,179
78,202
78,225
78,248
78,271
78,294
78,317
78,340
78,363
78,386
78,409
78,432
78,455
78,478
78,501
78,524
78,547
78,570
78,593
78,616
78,639
78,662
78,685
78,708
78,731
78,754
78,777
79,127
79,150
79,173
79,196
79,219
79,242
79,265
79,288
79,311
79,334
79,357
79,380
79,403
79,426
79,449
79,472
79,495
79,518
79,541
79,564
79,587
79,610
79,633
79,656
79,679
79,702
79,725
79,748
79,771
79,794
80,144
80,167
80,190
80,213
80,236
80,259
80,282
80,305
80,328
80,351
80,374
80,397
80,420
80,443
80,466
80,489
80,512
80,535
80,558
80,581
80,604
80,627
80,650
80,673
80,696
80,719
80,742
80,765
80,788
80,811
81,161
81,184
81,207
81,230
81,253
81,276
81,299
81,322
81,345
81,368
81,391
81,414
81,437
81,460
81,483
81,506
81,529
81,552
81,575
81,598
81,621
81,644
81,667
81,690
81,713
81,736
81,759
81,782
81,805
81,828
82,178
82,201
82,224
82,247
82,270
82,293
82,316
82,339
82,362
82,385
82,408
82,431
82,454
82,477
82,500
82,523
82,546
82,569
82,592
82,615
82,638
82,661
82,684
82,707
82,730
82,753
82,776
82,799
82,822
82,845
83,195
83,218
83,241
83,264
83,287
83,310
83,333
83,356
83,379
83,402
83,425
83,448
83,471
83,494
83,517
83,540
83,563
83,586
83,609
83,632
83,655
83,678
83,701
83,724
83,747
83,770
83,793
83,816
83,839
83,862
84,212
84,235
84,258
84,281
84,304
84,327
84,350
84,373
84,396
84,419
84,442
84,465
84,488
84,511
84,534
84,557
84,580
84,603
84,626
84,649
84,672
84,695
84,718
84,741
84,764
84,787
84,810
84,833
84,856
84,879
85,229
85,252
85,275
85,298
85,321
85,344
85,367
85,390
85,413
85,436
85,459
85,482
85,505
85,528
85,551
85,574
85,597
85,620
85,643
85,666
85,689
85,712
85,735
85,758
85,781
85,804
85,827
85,850
85,873
85,896
86,246
86,269
86,292
86,315
86,338
86,361
86,384
86,407
86,430
86,453
86,476
86,499
86,522
86,545
86,568
86,591
86,614
86,637
86,660
86,683
86,706
86,729
86,752
86,775
86,798
86,821
86,844
86,867
86,890
86,913
87,263
87,286
87,309
87,332
87,355
87,378
87,401
87,424
87,447
87,470
87,493
87,516
87,539
87,562
87,585
87,608
87,631
87,654
87,677
87,700
87,723
87,746
87,769
87,792
87,815
87,838
87,861
87,884
87,907
87,930
88,280
88,303
88,326
88,349
88,372
88,395
88,418
88,441
88,464
88,487
88,510
88,533
88,556
88,579
88,602
88,625
88,648
88,671
88,694
88,717
88,740
88,763
88,786
88,809
88,832
88,855
88,878
88,901
88,924
88,947
89,297
89,320
89,343
89,366
89,389
89,412
89,435
89,458
89,481
89,504
89,527
89,550
89,573
89,596
89,619
89,642
89,665
89,688
89,711
89,734
89,757
89,780
89,803
89,826
89,849
89,872
89,895
89,918
89,941
89,964
90,314
90,337
90,360
90,383
90,406
90,429
90,452
90,475
90,498
90,521
90,544
90,567
90,590
90,613
90,636
90,659
90,682
90,705
90,728
90,751
90,774
90,797
90,820
90,843
90,866
90,889
90,912
90,935
90,958
90,981
91,331
91,354
91,377
91,400
91,423
91,446
91,469
91,492
91,515
91,538
91,561
91,584
91,607
91,630
91,653
91,676
91,699
91,722
91,745
91,768
91,791
91,814
91,837
91,860
91,883
91,906
91,929
91,952
91,975
91,998
92,348
92,371
92,394
92,417
92,440
92,463
92,486
92,509
92,532
92,555
92,578
92,601
92,624
92,647
92,670
92,693
92,716
92,739
92,762
92,785
92,808
92,831
92,854
92,877
92,900
92,923
92,946
92,969
92,992
92,1015
93,365
93,388
93,411
93,434
93,457
93,480
93,503
93,526
93,549
93,572
93,595
93,618
93,641
93,664
93,687
93,710
93,733
93,756
93,779
93,802
93,825
93,848
93,871
93,894
93,917
93,940
93,963
93,986
93,1009
93,1032
94,382
94,405
94,428
94,451
94,474
94,497
94,520
94,543
94,566
94,589
94,612
94,635
94,658
94,681
94,704
94,727
94,750
94,773
94,796
94,819
94,842
94,865
94,888
94,911
94,934
94,957
94,980
94,1003
94,1026
94,1049
95,399
95,422
95,445
95,468
95,491
95,514
95,537
95,560
95,583
95,606
95,629
95,652
95,675
95,698
95,721
95,744
95,767
95,790
95,813
95,836
95,859
95,882
95,905
95,928
95,951
95,974
95,997
95,1020
95,1043
95,1066
96,416
96,439
96,462
96,485
96,508
96,531
96,554
96,577
96,600
96,623
96,646
96,669
96,692
96,715
96,738
96,761
96,784
96,807
96,830
96,853
96,876
96,899
96,922
96,945
96,968
96,991
96,1014
96,1037
96,1060
96,1083
97,433
97,456
97,479
97,502
97,525
97,548
97,571
97,594
97,617
97,640
97,663
97,686
97,709
97,732
97,755
97,778
97,801
97,824
97,847
97,870
97,893
97,916
97,939
97,962
97,985
97,1008
97,1031
97,1054
97,1077
97,1100
98,450
98,473
98,496
98,519
98,542
98,565
98,588
98,611
98,634
98,657
98,680
98,703
98,726
98,749
98,772
98,795
98,818
98,841
98,864
98,887
98,910
98,933
98,956
98,979
98,1002
98,1025
98,1048
98,1071
98,1094
98,1117
99,467
99,490
99,513
99,536
99,559
99,582
99,605
99,628
99,651
99,674
99,697
99,720
99,743
99,766
99,789
99,812
99,835
99,858
99,881
99,904
99,927
99,950
99,973
99,996
99,1019
99,1042
99,1065
99,1088
99,1111
99,1134
100,484
100,507
100,530
100,553
100,576
100,599
100,622
100,645
100,668
100,691
100,714
100,737
100,760
100,783
100,806
100,829
100,852
100,875
100,898
100,921
100,944
100,967
100,990
100,1013
100,1036
100,1059
100,1082
100,1105
100,1128
100,1151
101,501
101,524
101,547
101,570
101,593
101,616
101,639
101,662
101,685
101,708
101,731
101,754
101,777
101,800
101,823
101,846
101,869
101,892
101,915
101,938
101,961
101,984
101,1007
101,1030
101,1053
101,1076
101,1099
101,1122
101,1145
101,1168
102,518
102,541
102,564
102,587
102,610
102,633
102,656
102,679
102,702
102,725
102,748
102,771
102,794
102,817
102,840
102,863
102,886
102,909
102,932
102,955
102,978
102,1001
102,1024
102,1047
102,1070
102,1093
102,1116
102,1139
102,1162
102,1185
103,535
103,558
103,581
103,604
103,627
103,650
103,673
103,696
103,719
103,742
103,765
103,788
103,811
103,834
103,857
103,880
103,903
103,926
103,949
103,972
103,995
103,1018
103,1041
103,1064
103,1087
103,1110
103,1133
103,1156
103,1179
103,2
104,552
104,575
104,598
104,621
104,644
104,667
104,690
104,713
104,736
104,759
104,782
104,805
104,828
104,851
104,874
104,897
104,920
104,943
104,966
104,989
104,1012
104,1035
104,1058
104,1081
104,1104
104,1127
104,1150
104,1173
104,1196
104,19
105,569
105,592
105,615
105,638
105,661
105,684
105,707
105,730
105,753
105,776
105,799
105,822
105,845
105,868
105,891
105,914
105,937
105,960
105,983
105,1006
105,1029
105,1052
105,1075
105,1098
105,1121
105,1144
105,1167
105,1190
105,13
105,36
106,586
106,609
106,632
106,655
106,678
106,701
106,724
106,747
106,770
106,793
106,816
106,839
106,862
106,885
106,908
106,931
106,954
106,977
106,1000
106,1023
106,1046
106,1069
106,1092
106,1115
106,1138
106,1161
106,1184
106,7
106,30
106,53
107,603
107,626
107,649
107,672
107,695
107,718
107,741
107,764
107,787
107,810
107,833
107,856
107,879
107,902
107,925
107,948
107,971
107,994
107,1017
107,1040
107,1063
107,1086
107,1109
107,1132
107,1155
107,1178
107,1
107,24
107,47
107,70
108,620
108,643
108,666
108,689
108,712
108,735
108,758
108,781
108,804
108,827
108,850
108,873
108,896
108,919
108,942
108,965
108,988
108,1011
108,1034
108,1057
108,1080
108,1103
108,1126
108,1149
108,1172
108,1195
108,18
108,41
108,64
108,87
109,637
109,660
109,683
109,706
109,729
109,752
109,775
109,798
109,821
109,844
109,867
109,890
109,913
109,936
109,959
109,982
109,1005
109,1028
109,1051
109,1074
109,1097
109,1120
109,1143
109,1166
109,1189
109,12
109,35
109,58
109,81
109,104
110,654
110,677
110,700
110,723
110,746
110,769
110,792
110,815
110,838
110,861
110,884
110,907
110,930
110,953
110,976
110,999
110,1022
110,1045
110,1068
110,1091
110,1114
110,1137
110,1160
110,1183
110,6
110,29
110,52
110,75
110,98
110,121
111,671
111,694
111,717
111,740
111,763
111,786
111,809
111,832
111,855
111,878
111,901
111,924
111,947
111,970
111,993
111,1016
111,1039
111,1062
111,1085
111,1108
111,1131
111,1154
111,1177
111,1200
111,23
111,46
111,69
111,92
111,115
111,138
112,688
112,711
112,734
112,757
112,780
112,803
112,826
112,849
112,872
112,895
112,918
112,941
112,964
112,987
112,1010
112,1033
112,1056
112,1079
112,1102
112,1125
112,1148
112,1171
112,1194
112,17
112,40
112,63
112,86
112,109
112,132
112,155
113,705
113,728
113,751
113,774
113,797
113,820
113,843
113,866
113,889
